Time,Alpha,Beta,Theta,Gamma,Delta,B/A,T/A,G/B,T/B,D/B,(B+G)/(A+T),Spectral Entropy,Sample Entropy,Delta RP,Theta RP,Alpha RP,Beta RP,FAA,Engagement,ZCR,Spectral_Entropy_New,Rule_Label,ML_Label
11:06:32,0.05314480262820459,0.18817481495392144,0.03934073593066007,0.06430032210686586,0.043713336758798065,3.540794313799084,0.7402555656455005,0.3417052495713156,0.2090648312330929,0.23230173904782206,2.7298582149887154,6.218694930773869,0.7927181156564358,0.1347622759484555,0.1212821418954224,0.16383820335030477,0.5801173788058173,-0.4162791754555125,2.034618420000164,2,2.017584045292608,Acute Stress,Stressed
11:06:33,0.05448691330485396,0.1727732620844699,0.06701153625524695,0.06591943538708019,0.025268577395766045,3.1709130065380013,1.2298647912080796,0.3815372505663045,0.38785825680876823,0.14625282344563295,1.9645578505561738,6.235032866143165,0.769178919933991,0.07907790742649136,0.20971232283885122,0.17051656762435946,0.540693202110298,-0.37017663448593857,1.4220085992982698,2,2.05013061926201,Acute Stress,Focused
11:06:34,0.08644631171896389,0.1780900389571453,0.07128236575463412,0.0527789748930006,0.03372255020117713,2.060123045343037,0.8245853910618234,0.29636118450005544,0.4002602625730637,0.18935674560266647,1.4637005384658224,6.163483742569823,0.6766963055753891,0.09125516754470153,0.19289419664633697,0.23392870979431982,0.48192192601464157,-0.24799321622032175,1.12908389727073,3,2.0931201783873012,Alert,Focused
11:06:34,0.066028564734445,0.16020241170727267,0.05064102178993794,0.07218312992307596,0.034823571799195964,2.426259185726328,0.7669562710261386,0.45057455224189413,0.31610648834969446,0.21737233183996496,1.991809148759036,6.287437801917728,0.6987398912975333,0.11172302447464726,0.16246949478597175,0.21183671210954166,0.5139707686298391,-0.30213405652029746,1.373117393849666,3,2.1158928498362246,Alert,Focused
11:06:35,0.06971850205919845,0.1680279540037994,0.0363116638658232,0.04994924889716583,0.03144957331176833,2.4100912819544766,0.5208325307246378,0.29726749452675233,0.21610489802787294,0.18716869760288338,2.0557842687036425,6.213974713255479,0.6114306608187201,0.10294200115936712,0.11885679041551178,0.22820538926427184,0.5499958191608493,-0.32179042989657747,1.5847034458021318,3,2.0155071041350876,Alert,Focused
11:06:35,0.07013200604016313,0.14976776866238797,0.0503684085284488,0.05257102270015988,0.03154348117397296,2.1355124018072305,0.718194321999058,0.35101693221234687,0.3363100684366282,0.21061595198817068,1.679140382599731,6.227972179178596,0.7772320763650984,0.10451379086411886,0.1668868849974736,0.23237009801602482,0.49622922612238274,-0.2638591281063579,1.2428714567256152,3,2.1067370086706694,Alert,Focused
11:06:36,0.057533222715435116,0.2290274453489886,0.04193189525393223,0.06019970730346726,0.037563077104450705,3.980785962256634,0.7288292446493297,0.26284931577408044,0.18308677019052033,0.1640112478537786,2.9077957253899194,6.237345145705622,0.6956358585876762,0.10261575825211729,0.11455060549128397,0.1571707040191548,0.6256629322374438,-0.46849222821828906,2.3025674473344013,3,1.9082452754004193,Acute Stress,Stressed
11:06:36,0.057524661638936436,0.20449930693629034,0.03319244953241232,0.047144639418208636,0.04048281328314053,3.5549849596659233,0.5770125123160309,0.23053691537886759,0.16231081674400533,0.19796063805611105,2.773910778181799,5.988670591533267,0.6339447964121014,0.12059251108625696,0.09887556011045426,0.17135774008363255,0.6091741887196562,-0.43781644863602365,2.254228006908468,2,1.9148088623224593,Acute Stress,Stressed
11:06:37,0.051200731493233065,0.16499602858980011,0.04577560821131345,0.06251960022308811,0.050637083816476,3.222532643144108,0.894042074718471,0.37891578820069255,0.27743460616932236,0.3068988038637333,2.3460700149750733,6.226291465667688,0.8173400846054002,0.16198193456583246,0.146430659412965,0.16378497562217662,0.5278024303990261,-0.36401745477684944,1.701387448784231,2,2.1044691409532605,Acute Stress,Stressed
11:06:38,0.07022966378914582,0.29190500288950405,0.05905078415166826,0.07255417026522672,0.03591916881358053,4.156434576789455,0.840823961922408,0.24855404856726945,0.20229452584620822,0.12305088456184204,2.8191142577671515,6.037310298237128,0.562862703774387,0.07857975454626315,0.12918439589971986,0.15364024070432128,0.6385956088496958,-0.48495536814537454,2.2579032609778635,3,1.8692210668039633,Acute Stress,Stressed
